,date,num_pangram,max_score,max_words,min_genius,letters,req_letter
0,"Friday, June 4, 2021",1,246,58,172,O,D
1,"Friday, June 4, 2021",1,246,58,172,P,D
2,"Friday, June 4, 2021",1,246,58,172,G,D
3,"Friday, June 4, 2021",1,246,58,172,D,D
4,"Friday, June 4, 2021",1,246,58,172,Y,D
5,"Friday, June 4, 2021",1,246,58,172,E,D
6,"Friday, June 4, 2021",1,246,58,172,A,D
7,"Thursday, June 3, 2021",1,267,59,187,K,N
8,"Thursday, June 3, 2021",1,267,59,187,L,N
9,"Thursday, June 3, 2021",1,267,59,187,|,N
10,"Thursday, June 3, 2021",1,267,59,187,N,N
11,"Thursday, June 3, 2021",1,267,59,187,T,N
12,"Thursday, June 3, 2021",1,267,59,187,E,N
13,"Thursday, June 3, 2021",1,267,59,187,C,N
14,"Wednesday, June 2, 2021",2,260,50,182,N,B
15,"Wednesday, June 2, 2021",2,260,50,182,O,B
16,"Wednesday, June 2, 2021",2,260,50,182,|,B
17,"Wednesday, June 2, 2021",2,260,50,182,B,B
18,"Wednesday, June 2, 2021",2,260,50,182,Y,B
19,"Wednesday, June 2, 2021",2,260,50,182,G,B
20,"Wednesday, June 2, 2021",2,260,50,182,E,B
21,"Tuesday, June 1, 2021",2,177,39,124,O,|
22,"Tuesday, June 1, 2021",2,177,39,124,R,|
23,"Tuesday, June 1, 2021",2,177,39,124,N,|
24,"Tuesday, June 1, 2021",2,177,39,124,|,|
25,"Tuesday, June 1, 2021",2,177,39,124,U,|
26,"Tuesday, June 1, 2021",2,177,39,124,L,|
27,"Tuesday, June 1, 2021",2,177,39,124,C,|
28,"Monday, May 31, 2021",4,269,53,188,H,T
29,"Monday, May 31, 2021",4,269,53,188,|,T
30,"Monday, May 31, 2021",4,269,53,188,G,T
31,"Monday, May 31, 2021",4,269,53,188,T,T
32,"Monday, May 31, 2021",4,269,53,188,L,T
33,"Monday, May 31, 2021",4,269,53,188,E,T
34,"Monday, May 31, 2021",4,269,53,188,D,T
35,"Sunday, May 30, 2021",1,99,21,69,L,B
36,"Sunday, May 30, 2021",1,99,21,69,T,B
37,"Sunday, May 30, 2021",1,99,21,69,|,B
38,"Sunday, May 30, 2021",1,99,21,69,B,B
39,"Sunday, May 30, 2021",1,99,21,69,Y,B
40,"Sunday, May 30, 2021",1,99,21,69,H,B
41,"Sunday, May 30, 2021",1,99,21,69,E,B
42,"Saturday, May 29, 2021",1,295,69,207,O,A
43,"Saturday, May 29, 2021",1,295,69,207,T,A
44,"Saturday, May 29, 2021",1,295,69,207,L,A
45,"Saturday, May 29, 2021",1,295,69,207,A,A
46,"Saturday, May 29, 2021",1,295,69,207,V,A
47,"Saturday, May 29, 2021",1,295,69,207,G,A
48,"Saturday, May 29, 2021",1,295,69,207,E,A
49,"Friday, May 28, 2021",2,308,68,216,H,N
50,"Friday, May 28, 2021",2,308,68,216,O,N
51,"Friday, May 28, 2021",2,308,68,216,E,N
52,"Friday, May 28, 2021",2,308,68,216,N,N
53,"Friday, May 28, 2021",2,308,68,216,P,N
54,"Friday, May 28, 2021",2,308,68,216,D,N
55,"Friday, May 28, 2021",2,308,68,216,A,N
56,"Thursday, May 27, 2021",1,99,24,69,N,F
57,"Thursday, May 27, 2021",1,99,24,69,P,F
58,"Thursday, May 27, 2021",1,99,24,69,L,F
59,"Thursday, May 27, 2021",1,99,24,69,F,F
60,"Thursday, May 27, 2021",1,99,24,69,U,F
61,"Thursday, May 27, 2021",1,99,24,69,|,F
62,"Thursday, May 27, 2021",1,99,24,69,A,F
63,"Wednesday, May 26, 2021",3,243,47,170,O,N
64,"Wednesday, May 26, 2021",3,243,47,170,T,N
65,"Wednesday, May 26, 2021",3,243,47,170,|,N
66,"Wednesday, May 26, 2021",3,243,47,170,N,N
67,"Wednesday, May 26, 2021",3,243,47,170,U,N
68,"Wednesday, May 26, 2021",3,243,47,170,D,N
69,"Wednesday, May 26, 2021",3,243,47,170,C,N
70,"Tuesday, May 25, 2021",1,238,51,167,|,T
71,"Tuesday, May 25, 2021",1,238,51,167,R,T
72,"Tuesday, May 25, 2021",1,238,51,167,H,T
73,"Tuesday, May 25, 2021",1,238,51,167,T,T
74,"Tuesday, May 25, 2021",1,238,51,167,U,T
75,"Tuesday, May 25, 2021",1,238,51,167,C,T
76,"Tuesday, May 25, 2021",1,238,51,167,A,T
77,"Monday, May 24, 2021",6,406,74,284,O,|
78,"Monday, May 24, 2021",6,406,74,284,P,|
79,"Monday, May 24, 2021",6,406,74,284,L,|
80,"Monday, May 24, 2021",6,406,74,284,|,|
81,"Monday, May 24, 2021",6,406,74,284,T,|
82,"Monday, May 24, 2021",6,406,74,284,C,|
83,"Monday, May 24, 2021",6,406,74,284,A,|
84,"Sunday, May 23, 2021",1,228,61,160,O,E
85,"Sunday, May 23, 2021",1,228,61,160,T,E
86,"Sunday, May 23, 2021",1,228,61,160,N,E
87,"Sunday, May 23, 2021",1,228,61,160,E,E
88,"Sunday, May 23, 2021",1,228,61,160,V,E
89,"Sunday, May 23, 2021",1,228,61,160,L,E
90,"Sunday, May 23, 2021",1,228,61,160,B,E
91,"Saturday, May 22, 2021",3,235,39,165,|,W
92,"Saturday, May 22, 2021",3,235,39,165,N,W
93,"Saturday, May 22, 2021",3,235,39,165,G,W
94,"Saturday, May 22, 2021",3,235,39,165,W,W
95,"Saturday, May 22, 2021",3,235,39,165,R,W
96,"Saturday, May 22, 2021",3,235,39,165,D,W
97,"Saturday, May 22, 2021",3,235,39,165,A,W
98,"Friday, May 21, 2021",1,169,41,118,O,M
99,"Friday, May 21, 2021",1,169,41,118,R,M
100,"Friday, May 21, 2021",1,169,41,118,L,M
101,"Friday, May 21, 2021",1,169,41,118,M,M
102,"Friday, May 21, 2021",1,169,41,118,Y,M
103,"Friday, May 21, 2021",1,169,41,118,J,M
104,"Friday, May 21, 2021",1,169,41,118,A,M
105,"Thursday, May 20, 2021",2,126,39,88,M,T
106,"Thursday, May 20, 2021",2,126,39,88,N,T
107,"Thursday, May 20, 2021",2,126,39,88,L,T
108,"Thursday, May 20, 2021",2,126,39,88,T,T
109,"Thursday, May 20, 2021",2,126,39,88,O,T
110,"Thursday, May 20, 2021",2,126,39,88,|,T
111,"Thursday, May 20, 2021",2,126,39,88,H,T
112,"Wednesday, May 19, 2021",1,200,37,140,O,|
113,"Wednesday, May 19, 2021",1,200,37,140,T,|
114,"Wednesday, May 19, 2021",1,200,37,140,N,|
115,"Wednesday, May 19, 2021",1,200,37,140,|,|
116,"Wednesday, May 19, 2021",1,200,37,140,X,|
117,"Wednesday, May 19, 2021",1,200,37,140,F,|
118,"Wednesday, May 19, 2021",1,200,37,140,A,|
119,"Tuesday, May 18, 2021",1,141,33,99,O,A
120,"Tuesday, May 18, 2021",1,141,33,99,R,A
121,"Tuesday, May 18, 2021",1,141,33,99,L,A
122,"Tuesday, May 18, 2021",1,141,33,99,A,A
123,"Tuesday, May 18, 2021",1,141,33,99,U,A
124,"Tuesday, May 18, 2021",1,141,33,99,J,A
125,"Tuesday, May 18, 2021",1,141,33,99,C,A
126,"Monday, May 17, 2021",1,147,33,103,H,C
127,"Monday, May 17, 2021",1,147,33,103,L,C
128,"Monday, May 17, 2021",1,147,33,103,E,C
129,"Monday, May 17, 2021",1,147,33,103,C,C
130,"Monday, May 17, 2021",1,147,33,103,Y,C
131,"Monday, May 17, 2021",1,147,33,103,B,C
132,"Monday, May 17, 2021",1,147,33,103,A,C
133,"Sunday, May 16, 2021",1,168,35,118,N,A
134,"Sunday, May 16, 2021",1,168,35,118,U,A
135,"Sunday, May 16, 2021",1,168,35,118,|,A
136,"Sunday, May 16, 2021",1,168,35,118,A,A
137,"Sunday, May 16, 2021",1,168,35,118,W,A
138,"Sunday, May 16, 2021",1,168,35,118,G,A
139,"Sunday, May 16, 2021",1,168,35,118,F,A
140,"Saturday, May 15, 2021",1,277,58,194,L,N
141,"Saturday, May 15, 2021",1,277,58,194,Q,N
142,"Saturday, May 15, 2021",1,277,58,194,E,N
143,"Saturday, May 15, 2021",1,277,58,194,N,N
144,"Saturday, May 15, 2021",1,277,58,194,U,N
145,"Saturday, May 15, 2021",1,277,58,194,D,N
146,"Saturday, May 15, 2021",1,277,58,194,A,N
147,"Friday, May 14, 2021",1,203,42,142,|,N
148,"Friday, May 14, 2021",1,203,42,142,M,N
149,"Friday, May 14, 2021",1,203,42,142,D,N
150,"Friday, May 14, 2021",1,203,42,142,N,N
151,"Friday, May 14, 2021",1,203,42,142,Y,N
152,"Friday, May 14, 2021",1,203,42,142,C,N
153,"Friday, May 14, 2021",1,203,42,142,A,N
154,"Thursday, May 13, 2021",1,125,34,88,H,M
155,"Thursday, May 13, 2021",1,125,34,88,L,M
156,"Thursday, May 13, 2021",1,125,34,88,E,M
157,"Thursday, May 13, 2021",1,125,34,88,M,M
158,"Thursday, May 13, 2021",1,125,34,88,Y,M
159,"Thursday, May 13, 2021",1,125,34,88,C,M
160,"Thursday, May 13, 2021",1,125,34,88,A,M
161,"Wednesday, May 12, 2021",1,93,27,65,O,C
162,"Wednesday, May 12, 2021",1,93,27,65,P,C
163,"Wednesday, May 12, 2021",1,93,27,65,K,C
164,"Wednesday, May 12, 2021",1,93,27,65,C,C
165,"Wednesday, May 12, 2021",1,93,27,65,T,C
166,"Wednesday, May 12, 2021",1,93,27,65,J,C
167,"Wednesday, May 12, 2021",1,93,27,65,A,C
168,"Tuesday, May 11, 2021",1,190,41,133,L,B
169,"Tuesday, May 11, 2021",1,190,41,133,T,B
170,"Tuesday, May 11, 2021",1,190,41,133,E,B
171,"Tuesday, May 11, 2021",1,190,41,133,B,B
172,"Tuesday, May 11, 2021",1,190,41,133,X,B
173,"Tuesday, May 11, 2021",1,190,41,133,C,B
174,"Tuesday, May 11, 2021",1,190,41,133,A,B
175,"Monday, May 10, 2021",1,186,35,130,H,M
176,"Monday, May 10, 2021",1,186,35,130,L,M
177,"Monday, May 10, 2021",1,186,35,130,E,M
178,"Monday, May 10, 2021",1,186,35,130,M,M
179,"Monday, May 10, 2021",1,186,35,130,U,M
180,"Monday, May 10, 2021",1,186,35,130,D,M
181,"Monday, May 10, 2021",1,186,35,130,B,M
182,"Sunday, May 9, 2021",4,360,68,252,N,L
183,"Sunday, May 9, 2021",4,360,68,252,O,L
184,"Sunday, May 9, 2021",4,360,68,252,|,L
185,"Sunday, May 9, 2021",4,360,68,252,L,L
186,"Sunday, May 9, 2021",4,360,68,252,W,L
187,"Sunday, May 9, 2021",4,360,68,252,G,L
188,"Sunday, May 9, 2021",4,360,68,252,B,L
189,"Saturday, May 8, 2021",1,229,46,160,N,Y
190,"Saturday, May 8, 2021",1,229,46,160,O,Y
191,"Saturday, May 8, 2021",1,229,46,160,M,Y
192,"Saturday, May 8, 2021",1,229,46,160,Y,Y
193,"Saturday, May 8, 2021",1,229,46,160,R,Y
194,"Saturday, May 8, 2021",1,229,46,160,L,Y
195,"Saturday, May 8, 2021",1,229,46,160,A,Y
196,"Friday, May 7, 2021",1,143,35,100,R,|
197,"Friday, May 7, 2021",1,143,35,100,T,|
198,"Friday, May 7, 2021",1,143,35,100,O,|
199,"Friday, May 7, 2021",1,143,35,100,|,|
200,"Friday, May 7, 2021",1,143,35,100,V,|
201,"Friday, May 7, 2021",1,143,35,100,L,|
202,"Friday, May 7, 2021",1,143,35,100,C,|
203,"Thursday, May 6, 2021",1,137,26,96,P,M
204,"Thursday, May 6, 2021",1,137,26,96,T,M
205,"Thursday, May 6, 2021",1,137,26,96,N,M
206,"Thursday, May 6, 2021",1,137,26,96,M,M
207,"Thursday, May 6, 2021",1,137,26,96,U,M
208,"Thursday, May 6, 2021",1,137,26,96,|,M
209,"Thursday, May 6, 2021",1,137,26,96,G,M
210,"Wednesday, May 5, 2021",6,390,66,273,M,O
211,"Wednesday, May 5, 2021",6,390,66,273,N,O
212,"Wednesday, May 5, 2021",6,390,66,273,|,O
213,"Wednesday, May 5, 2021",6,390,66,273,O,O
214,"Wednesday, May 5, 2021",6,390,66,273,T,O
215,"Wednesday, May 5, 2021",6,390,66,273,D,O
216,"Wednesday, May 5, 2021",6,390,66,273,A,O
217,"Tuesday, May 4, 2021",1,169,41,118,|,T
218,"Tuesday, May 4, 2021",1,169,41,118,R,T
219,"Tuesday, May 4, 2021",1,169,41,118,G,T
220,"Tuesday, May 4, 2021",1,169,41,118,T,T
221,"Tuesday, May 4, 2021",1,169,41,118,Y,T
222,"Tuesday, May 4, 2021",1,169,41,118,F,T
223,"Tuesday, May 4, 2021",1,169,41,118,A,T
224,"Monday, May 3, 2021",2,247,44,173,|,T
225,"Monday, May 3, 2021",2,247,44,173,P,T
226,"Monday, May 3, 2021",2,247,44,173,E,T
227,"Monday, May 3, 2021",2,247,44,173,T,T
228,"Monday, May 3, 2021",2,247,44,173,V,T
229,"Monday, May 3, 2021",2,247,44,173,C,T
230,"Monday, May 3, 2021",2,247,44,173,A,T
231,"Sunday, May 2, 2021",2,139,27,97,M,P
232,"Sunday, May 2, 2021",2,139,27,97,N,P
233,"Sunday, May 2, 2021",2,139,27,97,|,P
234,"Sunday, May 2, 2021",2,139,27,97,P,P
235,"Sunday, May 2, 2021",2,139,27,97,O,P
236,"Sunday, May 2, 2021",2,139,27,97,H,P
237,"Sunday, May 2, 2021",2,139,27,97,C,P
238,"Saturday, May 1, 2021",1,128,26,90,N,Y
239,"Saturday, May 1, 2021",1,128,26,90,P,Y
240,"Saturday, May 1, 2021",1,128,26,90,M,Y
241,"Saturday, May 1, 2021",1,128,26,90,Y,Y
242,"Saturday, May 1, 2021",1,128,26,90,T,Y
243,"Saturday, May 1, 2021",1,128,26,90,E,Y
244,"Saturday, May 1, 2021",1,128,26,90,A,Y
245,"Friday, April 30, 2021",1,281,61,197,T,N
246,"Friday, April 30, 2021",1,281,61,197,U,N
247,"Friday, April 30, 2021",1,281,61,197,L,N
248,"Friday, April 30, 2021",1,281,61,197,N,N
249,"Friday, April 30, 2021",1,281,61,197,X,N
250,"Friday, April 30, 2021",1,281,61,197,E,N
251,"Friday, April 30, 2021",1,281,61,197,A,N
252,"Thursday, April 29, 2021",2,266,45,186,K,C
253,"Thursday, April 29, 2021",2,266,45,186,N,C
254,"Thursday, April 29, 2021",2,266,45,186,|,C
255,"Thursday, April 29, 2021",2,266,45,186,C,C
256,"Thursday, April 29, 2021",2,266,45,186,T,C
257,"Thursday, April 29, 2021",2,266,45,186,G,C
258,"Thursday, April 29, 2021",2,266,45,186,A,C
259,"Wednesday, April 28, 2021",1,156,47,109,H,M
260,"Wednesday, April 28, 2021",1,156,47,109,|,M
261,"Wednesday, April 28, 2021",1,156,47,109,E,M
262,"Wednesday, April 28, 2021",1,156,47,109,M,M
263,"Wednesday, April 28, 2021",1,156,47,109,L,M
264,"Wednesday, April 28, 2021",1,156,47,109,C,M
265,"Wednesday, April 28, 2021",1,156,47,109,A,M
266,"Tuesday, April 27, 2021",1,256,66,179,O,A
267,"Tuesday, April 27, 2021",1,256,66,179,P,A
268,"Tuesday, April 27, 2021",1,256,66,179,M,A
269,"Tuesday, April 27, 2021",1,256,66,179,A,A
270,"Tuesday, April 27, 2021",1,256,66,179,T,A
271,"Tuesday, April 27, 2021",1,256,66,179,L,A
272,"Tuesday, April 27, 2021",1,256,66,179,|,A
273,"Monday, April 26, 2021",1,155,35,109,M,N
274,"Monday, April 26, 2021",1,155,35,109,O,N
275,"Monday, April 26, 2021",1,155,35,109,|,N
276,"Monday, April 26, 2021",1,155,35,109,N,N
277,"Monday, April 26, 2021",1,155,35,109,R,N
278,"Monday, April 26, 2021",1,155,35,109,F,N
279,"Monday, April 26, 2021",1,155,35,109,C,N
280,"Sunday, April 25, 2021",1,300,66,210,G,O
281,"Sunday, April 25, 2021",1,300,66,210,L,O
282,"Sunday, April 25, 2021",1,300,66,210,E,O
283,"Sunday, April 25, 2021",1,300,66,210,O,O
284,"Sunday, April 25, 2021",1,300,66,210,Y,O
285,"Sunday, April 25, 2021",1,300,66,210,D,O
286,"Sunday, April 25, 2021",1,300,66,210,A,O
287,"Saturday, April 24, 2021",1,166,39,116,K,M
288,"Saturday, April 24, 2021",1,166,39,116,N,M
289,"Saturday, April 24, 2021",1,166,39,116,E,M
290,"Saturday, April 24, 2021",1,166,39,116,M,M
291,"Saturday, April 24, 2021",1,166,39,116,T,M
292,"Saturday, April 24, 2021",1,166,39,116,B,M
293,"Saturday, April 24, 2021",1,166,39,116,A,M
294,"Friday, April 23, 2021",1,219,58,153,N,L
295,"Friday, April 23, 2021",1,219,58,153,O,L
296,"Friday, April 23, 2021",1,219,58,153,E,L
297,"Friday, April 23, 2021",1,219,58,153,L,L
298,"Friday, April 23, 2021",1,219,58,153,W,L
299,"Friday, April 23, 2021",1,219,58,153,C,L
300,"Friday, April 23, 2021",1,219,58,153,A,L
301,"Thursday, April 22, 2021",1,191,52,134,P,E
302,"Thursday, April 22, 2021",1,191,52,134,T,E
303,"Thursday, April 22, 2021",1,191,52,134,O,E
304,"Thursday, April 22, 2021",1,191,52,134,E,E
305,"Thursday, April 22, 2021",1,191,52,134,Y,E
306,"Thursday, April 22, 2021",1,191,52,134,L,E
307,"Thursday, April 22, 2021",1,191,52,134,B,E
308,"Wednesday, April 21, 2021",1,172,37,120,L,B
309,"Wednesday, April 21, 2021",1,172,37,120,M,B
310,"Wednesday, April 21, 2021",1,172,37,120,|,B
311,"Wednesday, April 21, 2021",1,172,37,120,B,B
312,"Wednesday, April 21, 2021",1,172,37,120,Y,B
313,"Wednesday, April 21, 2021",1,172,37,120,C,B
314,"Wednesday, April 21, 2021",1,172,37,120,A,B
315,"Tuesday, April 20, 2021",1,91,25,64,D,R
316,"Tuesday, April 20, 2021",1,91,25,64,K,R
317,"Tuesday, April 20, 2021",1,91,25,64,C,R
318,"Tuesday, April 20, 2021",1,91,25,64,R,R
319,"Tuesday, April 20, 2021",1,91,25,64,Y,R
320,"Tuesday, April 20, 2021",1,91,25,64,B,R
321,"Tuesday, April 20, 2021",1,91,25,64,A,R
322,"Monday, April 19, 2021",2,161,31,113,|,Y
323,"Monday, April 19, 2021",2,161,31,113,L,Y
324,"Monday, April 19, 2021",2,161,31,113,G,Y
325,"Monday, April 19, 2021",2,161,31,113,Y,Y
326,"Monday, April 19, 2021",2,161,31,113,T,Y
327,"Monday, April 19, 2021",2,161,31,113,E,Y
328,"Monday, April 19, 2021",2,161,31,113,A,Y
329,"Sunday, April 18, 2021",2,188,38,132,N,P
330,"Sunday, April 18, 2021",2,188,38,132,O,P
331,"Sunday, April 18, 2021",2,188,38,132,|,P
332,"Sunday, April 18, 2021",2,188,38,132,P,P
333,"Sunday, April 18, 2021",2,188,38,132,R,P
334,"Sunday, April 18, 2021",2,188,38,132,D,P
335,"Sunday, April 18, 2021",2,188,38,132,A,P
336,"Saturday, April 17, 2021",1,97,23,68,N,U
337,"Saturday, April 17, 2021",1,97,23,68,O,U
338,"Saturday, April 17, 2021",1,97,23,68,L,U
339,"Saturday, April 17, 2021",1,97,23,68,U,U
340,"Saturday, April 17, 2021",1,97,23,68,R,U
341,"Saturday, April 17, 2021",1,97,23,68,J,U
342,"Saturday, April 17, 2021",1,97,23,68,A,U
343,"Friday, April 16, 2021",1,89,22,62,N,D
344,"Friday, April 16, 2021",1,89,22,62,O,D
345,"Friday, April 16, 2021",1,89,22,62,L,D
346,"Friday, April 16, 2021",1,89,22,62,D,D
347,"Friday, April 16, 2021",1,89,22,62,W,D
348,"Friday, April 16, 2021",1,89,22,62,|,D
349,"Friday, April 16, 2021",1,89,22,62,H,D
350,"Thursday, April 15, 2021",1,194,31,136,O,|
351,"Thursday, April 15, 2021",1,194,31,136,X,|
352,"Thursday, April 15, 2021",1,194,31,136,N,|
353,"Thursday, April 15, 2021",1,194,31,136,|,|
354,"Thursday, April 15, 2021",1,194,31,136,Z,|
355,"Thursday, April 15, 2021",1,194,31,136,G,|
356,"Thursday, April 15, 2021",1,194,31,136,D,|
357,"Wednesday, April 14, 2021",1,326,67,228,|,L
358,"Wednesday, April 14, 2021",1,326,67,228,N,L
359,"Wednesday, April 14, 2021",1,326,67,228,H,L
360,"Wednesday, April 14, 2021",1,326,67,228,L,L
361,"Wednesday, April 14, 2021",1,326,67,228,O,L
362,"Wednesday, April 14, 2021",1,326,67,228,C,L
363,"Wednesday, April 14, 2021",1,326,67,228,A,L
364,"Tuesday, April 13, 2021",1,145,41,102,H,E
365,"Tuesday, April 13, 2021",1,145,41,102,L,E
366,"Tuesday, April 13, 2021",1,145,41,102,C,E
367,"Tuesday, April 13, 2021",1,145,41,102,E,E
368,"Tuesday, April 13, 2021",1,145,41,102,W,E
369,"Tuesday, April 13, 2021",1,145,41,102,B,E
370,"Tuesday, April 13, 2021",1,145,41,102,A,E
371,"Monday, April 12, 2021",2,126,26,88,O,W
372,"Monday, April 12, 2021",2,126,26,88,R,W
373,"Monday, April 12, 2021",2,126,26,88,L,W
374,"Monday, April 12, 2021",2,126,26,88,W,W
375,"Monday, April 12, 2021",2,126,26,88,Y,W
376,"Monday, April 12, 2021",2,126,26,88,|,W
377,"Monday, April 12, 2021",2,126,26,88,D,W
378,"Sunday, April 11, 2021",2,166,39,116,N,E
379,"Sunday, April 11, 2021",2,166,39,116,O,E
380,"Sunday, April 11, 2021",2,166,39,116,L,E
381,"Sunday, April 11, 2021",2,166,39,116,E,E
382,"Sunday, April 11, 2021",2,166,39,116,U,E
383,"Sunday, April 11, 2021",2,166,39,116,F,E
384,"Sunday, April 11, 2021",2,166,39,116,C,E
385,"Saturday, April 10, 2021",1,267,55,187,|,A
386,"Saturday, April 10, 2021",1,267,55,187,K,A
387,"Saturday, April 10, 2021",1,267,55,187,G,A
388,"Saturday, April 10, 2021",1,267,55,187,A,A
389,"Saturday, April 10, 2021",1,267,55,187,N,A
390,"Saturday, April 10, 2021",1,267,55,187,E,A
391,"Saturday, April 10, 2021",1,267,55,187,D,A
392,"Friday, April 9, 2021",1,187,42,131,|,M
393,"Friday, April 9, 2021",1,187,42,131,N,M
394,"Friday, April 9, 2021",1,187,42,131,D,M
395,"Friday, April 9, 2021",1,187,42,131,M,M
396,"Friday, April 9, 2021",1,187,42,131,R,M
397,"Friday, April 9, 2021",1,187,42,131,B,M
398,"Friday, April 9, 2021",1,187,42,131,A,M
399,"Thursday, April 8, 2021",1,104,22,73,L,B
400,"Thursday, April 8, 2021",1,104,22,73,N,B
401,"Thursday, April 8, 2021",1,104,22,73,|,B
402,"Thursday, April 8, 2021",1,104,22,73,B,B
403,"Thursday, April 8, 2021",1,104,22,73,X,B
404,"Thursday, April 8, 2021",1,104,22,73,F,B
405,"Thursday, April 8, 2021",1,104,22,73,E,B
406,"Wednesday, April 7, 2021",1,201,40,141,M,Y
407,"Wednesday, April 7, 2021",1,201,40,141,O,Y
408,"Wednesday, April 7, 2021",1,201,40,141,L,Y
409,"Wednesday, April 7, 2021",1,201,40,141,Y,Y
410,"Wednesday, April 7, 2021",1,201,40,141,P,Y
411,"Wednesday, April 7, 2021",1,201,40,141,G,Y
412,"Wednesday, April 7, 2021",1,201,40,141,A,Y
413,"Tuesday, April 6, 2021",1,176,51,123,|,E
414,"Tuesday, April 6, 2021",1,176,51,123,M,E
415,"Tuesday, April 6, 2021",1,176,51,123,H,E
416,"Tuesday, April 6, 2021",1,176,51,123,E,E
417,"Tuesday, April 6, 2021",1,176,51,123,T,E
418,"Tuesday, April 6, 2021",1,176,51,123,G,E
419,"Tuesday, April 6, 2021",1,176,51,123,A,E
420,"Monday, April 5, 2021",2,195,37,137,N,P
421,"Monday, April 5, 2021",2,195,37,137,T,P
422,"Monday, April 5, 2021",2,195,37,137,|,P
423,"Monday, April 5, 2021",2,195,37,137,P,P
424,"Monday, April 5, 2021",2,195,37,137,Y,P
425,"Monday, April 5, 2021",2,195,37,137,C,P
426,"Monday, April 5, 2021",2,195,37,137,A,P
427,"Sunday, April 4, 2021",2,176,31,123,L,U
428,"Sunday, April 4, 2021",2,176,31,123,N,U
429,"Sunday, April 4, 2021",2,176,31,123,|,U
430,"Sunday, April 4, 2021",2,176,31,123,U,U
431,"Sunday, April 4, 2021",2,176,31,123,O,U
432,"Sunday, April 4, 2021",2,176,31,123,G,U
433,"Sunday, April 4, 2021",2,176,31,123,C,U
434,"Saturday, April 3, 2021",1,276,58,193,J,O
435,"Saturday, April 3, 2021",1,276,58,193,N,O
436,"Saturday, April 3, 2021",1,276,58,193,|,O
437,"Saturday, April 3, 2021",1,276,58,193,O,O
438,"Saturday, April 3, 2021",1,276,58,193,T,O
439,"Saturday, April 3, 2021",1,276,58,193,E,O
440,"Saturday, April 3, 2021",1,276,58,193,D,O
441,"Friday, April 2, 2021",2,257,60,180,|,A
442,"Friday, April 2, 2021",2,257,60,180,M,A
443,"Friday, April 2, 2021",2,257,60,180,H,A
444,"Friday, April 2, 2021",2,257,60,180,A,A
445,"Friday, April 2, 2021",2,257,60,180,N,A
446,"Friday, April 2, 2021",2,257,60,180,E,A
447,"Friday, April 2, 2021",2,257,60,180,C,A
448,"Thursday, April 1, 2021",1,186,45,130,O,P
449,"Thursday, April 1, 2021",1,186,45,130,R,P
450,"Thursday, April 1, 2021",1,186,45,130,H,P
451,"Thursday, April 1, 2021",1,186,45,130,P,P
452,"Thursday, April 1, 2021",1,186,45,130,T,P
453,"Thursday, April 1, 2021",1,186,45,130,G,P
454,"Thursday, April 1, 2021",1,186,45,130,A,P
455,"Wednesday, March 31, 2021",1,215,61,151,L,E
456,"Wednesday, March 31, 2021",1,215,61,151,N,E
457,"Wednesday, March 31, 2021",1,215,61,151,K,E
458,"Wednesday, March 31, 2021",1,215,61,151,E,E
459,"Wednesday, March 31, 2021",1,215,61,151,O,E
460,"Wednesday, March 31, 2021",1,215,61,151,B,E
461,"Wednesday, March 31, 2021",1,215,61,151,A,E
462,"Tuesday, March 30, 2021",1,208,51,146,N,B
463,"Tuesday, March 30, 2021",1,208,51,146,O,B
464,"Tuesday, March 30, 2021",1,208,51,146,L,B
465,"Tuesday, March 30, 2021",1,208,51,146,B,B
466,"Tuesday, March 30, 2021",1,208,51,146,R,B
467,"Tuesday, March 30, 2021",1,208,51,146,C,B
468,"Tuesday, March 30, 2021",1,208,51,146,A,B
469,"Monday, March 29, 2021",1,157,32,110,N,C
470,"Monday, March 29, 2021",1,157,32,110,T,C
471,"Monday, March 29, 2021",1,157,32,110,K,C
472,"Monday, March 29, 2021",1,157,32,110,C,C
473,"Monday, March 29, 2021",1,157,32,110,U,C
474,"Monday, March 29, 2021",1,157,32,110,E,C
475,"Monday, March 29, 2021",1,157,32,110,D,C
476,"Sunday, March 28, 2021",1,268,65,188,O,M
477,"Sunday, March 28, 2021",1,268,65,188,R,M
478,"Sunday, March 28, 2021",1,268,65,188,L,M
479,"Sunday, March 28, 2021",1,268,65,188,M,M
480,"Sunday, March 28, 2021",1,268,65,188,T,M
481,"Sunday, March 28, 2021",1,268,65,188,|,M
482,"Sunday, March 28, 2021",1,268,65,188,A,M
483,"Saturday, March 27, 2021",1,108,27,76,K,O
484,"Saturday, March 27, 2021",1,108,27,76,N,O
485,"Saturday, March 27, 2021",1,108,27,76,|,O
486,"Saturday, March 27, 2021",1,108,27,76,O,O
487,"Saturday, March 27, 2021",1,108,27,76,V,O
488,"Saturday, March 27, 2021",1,108,27,76,G,O
489,"Saturday, March 27, 2021",1,108,27,76,E,O
490,"Friday, March 26, 2021",1,151,44,106,O,A
491,"Friday, March 26, 2021",1,151,44,106,R,A
492,"Friday, March 26, 2021",1,151,44,106,N,A
493,"Friday, March 26, 2021",1,151,44,106,A,A
494,"Friday, March 26, 2021",1,151,44,106,Z,A
495,"Friday, March 26, 2021",1,151,44,106,G,A
496,"Friday, March 26, 2021",1,151,44,106,B,A
